Timestamp (ns),Human-Readable Time (UTC),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508905986285371392,2017-10-25 04:33:06.285371392,2440.000000,5668.211587,10080.000000,397,0.211970,0.211970,0.211970,397,0.250000,0.250000,0.250000,397,801.122000,801.167446,801.210000,397,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508908185308626944,2017-10-25 05:09:45.308626944,2040.000000,5670.784810,10520.000000,395,0.211970,0.211970,0.211970,395,0.250000,0.250000,0.250000,395,801.210000,801.255319,801.302000,395,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508910384331882496,2017-10-25 05:46:24.331882496,2000.000000,4503.291139,8600.000000,395,0.211970,0.211970,0.211970,395,0.250000,0.250000,0.250000,395,801.302000,801.334615,801.373000,395,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508912583355138048,2017-10-25 06:23:03.355138048,1720.000000,4334.508816,9880.000000,397,0.211970,0.211970,0.211970,397,0.250000,0.250000,0.250000,397,801.373000,801.403156,801.434000,397,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508914782378393600,2017-10-25 06:59:42.378393600,1680.000000,3831.680000,8960.000000,375,0.211970,0.211970,0.211970,375,0.250000,0.250000,0.250000,375,801.434000,801.465080,801.497000,375,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508916981401649152,2017-10-25 07:36:21.401649152,1680.000000,3677.659033,8960.000000,393,0.211970,0.211970,0.211970,393,0.250000,0.250000,0.250000,393,801.497000,801.522542,801.545000,393,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508919180424904704,2017-10-25 08:13:00.424904704,1760.000000,3102.450980,9080.000000,408,0.211970,0.211970,0.211970,408,0.250000,0.250000,0.250000,408,801.545000,801.577324,801.604000,408,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508921379448160256,2017-10-25 08:49:39.448160256,1760.000000,3622.549020,7720.000000,408,0.211970,0.211970,0.211970,408,0.250000,0.250000,0.250000,408,801.604000,801.629375,801.659000,408,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508923578471415808,2017-10-25 09:26:18.471415808,1680.000000,2831.687042,8960.000000,409,0.211970,0.211970,0.211970,409,0.250000,0.250000,0.250000,409,801.659000,801.681511,801.706000,409,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508925777494671360,2017-10-25 10:02:57.494671360,1760.000000,3620.483092,7680.000000,414,0.211970,0.211970,0.211970,414,0.250000,0.250000,0.250000,414,801.706000,801.729841,801.747000,414,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508927976517926912,2017-10-25 10:39:36.517926912,1760.000000,2705.588235,8000.000000,408,0.211970,0.211970,0.211970,408,0.250000,0.250000,0.250000,408,801.747000,801.778461,801.804000,408,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508930175541182464,2017-10-25 11:16:15.541182464,1680.000000,2671.414634,8840.000000,410,0.211970,0.211970,0.211970,410,0.250000,0.250000,0.250000,410,801.804000,801.822422,801.843000,410,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508932374564438016,2017-10-25 11:52:54.564438016,1680.000000,2676.560197,8840.000000,407,0.211970,0.211970,0.211970,406,0.250000,0.250000,0.250000,407,801.843000,801.866310,801.884000,407,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508934573587693568,2017-10-25 12:29:33.587693568,1760.000000,2606.250000,8240.000000,416,0.211970,0.211970,0.211970,416,0.250000,0.250000,0.250000,416,801.884000,801.907298,801.927000,416,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508936772610949120,2017-10-25 13:06:12.610949120,1680.000000,2659.710145,8600.000000,414,0.211970,0.211970,0.211970,414,0.250000,0.250000,0.250000,414,801.927000,801.942768,801.966000,414,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508938971634204672,2017-10-25 13:42:51.634204672,1680.000000,1923.609756,3400.000000,410,0.211970,0.211970,0.211970,410,0.250000,0.250000,0.250000,410,801.966000,801.981561,801.995000,410,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508941170657460224,2017-10-25 14:19:30.657460224,1760.000000,2986.065163,9320.000000,399,0.211970,0.211970,0.211970,399,0.250000,0.250000,0.250000,399,801.995000,802.012584,802.032000,399,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508943369680715776,2017-10-25 14:56:09.680715776,2080.000000,2468.354430,4120.000000,395,0.211970,0.214117,0.239330,395,0.250000,0.250000,0.250000,395,802.032000,802.057572,802.082000,395,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508945568703971328,2017-10-25 15:32:48.703971328,2440.000000,4388.280872,12040.000000,413,0.239330,0.239330,0.239330,413,0.250000,0.250000,0.250000,413,802.082000,802.104564,802.131000,413,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508947767727226880,2017-10-25 16:09:27.727226880,2720.000000,7967.676768,13360.000000,99,0.239330,0.239330,0.239330,99,0.250000,0.250000,0.250000,99,802.131000,802.142646,802.154000,99,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509035728657448960,2017-10-26 16:35:28.657448960,2720.000000,17682.206897,22640.000000,145,0.239330,0.239330,0.239330,145,0.250000,0.250000,0.250000,145,802.154000,806.085193,806.439000,145,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509037927680704512,2017-10-26 17:12:07.680704512,9840.000000,12093.467337,19160.000000,398,0.239330,0.239330,0.239330,398,0.250000,0.250000,0.250000,398,806.439000,806.550937,806.644000,398,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509040126703960064,2017-10-26 17:48:46.703960064,10560.000000,13530.700000,20440.000000,400,0.239330,0.239330,0.239330,400,0.250000,0.250000,0.250000,400,806.644000,806.744377,806.837000,400,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509042325727215616,2017-10-26 18:25:25.727215616,10600.000000,13462.916667,17920.000000,384,0.239330,0.240808,0.262980,384,0.250000,0.250000,0.250000,384,806.837000,806.959969,807.090000,384,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509044524750471168,2017-10-26 19:02:04.750471168,11000.000000,14766.419753,19640.000000,405,0.262980,0.262980,0.262980,405,0.250000,0.250000,0.250000,405,807.090000,807.170190,807.272000,405,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509046723773726720,2017-10-26 19:38:43.773726720,10680.000000,17051.386139,27200.000000,404,0.262980,0.262980,0.262980,404,0.250000,0.250000,0.250000,404,807.272000,807.401079,807.556000,404,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509048922796982272,2017-10-26 20:15:22.796982272,11280.000000,19276.301703,24520.000000,411,0.262980,0.262980,0.262980,411,0.250000,0.250000,0.250000,411,807.556000,807.679803,807.827000,411,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509051121820237824,2017-10-26 20:52:01.820237824,11280.000000,19427.506053,28600.000000,413,0.262980,0.262980,0.262980,413,0.250000,0.250000,0.250000,413,807.827000,807.953475,808.087000,413,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509053320843493376,2017-10-26 21:28:40.843493376,11480.000000,16589.975430,25000.000000,407,0.262980,0.262980,0.262980,407,0.250000,0.250000,0.250000,407,808.087000,808.243184,808.382000,407,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509055519866748928,2017-10-26 22:05:19.866748928,17720.000000,20697.369727,25400.000000,403,0.262980,0.262980,0.262980,403,0.250000,0.250000,0.250000,403,808.382000,808.528859,808.696000,403,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509057718890004480,2017-10-26 22:41:58.890004480,17200.000000,18675.270936,22960.000000,406,0.262980,0.262980,0.262980,406,0.250000,0.250000,0.250000,406,808.696000,808.830113,808.972000,406,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509059917913260032,2017-10-26 23:18:37.913260032,10960.000000,18918.637470,27360.000000,411,0.262980,0.262980,0.262980,411,0.250000,0.250000,0.250000,411,808.972000,809.133078,809.288000,411,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509062116936515584,2017-10-26 23:55:16.936515584,10440.000000,13341.492537,18320.000000,402,0.262980,0.262980,0.262980,402,0.250000,0.250000,0.250000,402,809.288000,809.386766,809.494000,402,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509064315959771136,2017-10-27 00:31:55.959771136,3040.000000,11117.647059,18520.000000,408,0.239330,0.257531,0.262980,408,0.250000,0.250000,0.250000,408,809.494000,809.592650,809.684000,408,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509066514983026688,2017-10-27 01:08:34.983026688,3200.000000,4118.659794,8400.000000,388,0.239330,0.239330,0.239330,388,0.250000,0.250000,0.250000,388,809.684000,809.716575,809.755000,388,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509068714006282240,2017-10-27 01:45:14.006282240,2400.000000,3538.552279,5400.000000,373,0.239330,0.239330,0.239330,373,0.250000,0.250000,0.250000,373,809.755000,809.780727,809.815000,373,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509070913029537792,2017-10-27 02:21:53.029537792,2000.000000,2961.721519,4680.000000,395,0.239330,0.239330,0.239330,395,0.250000,0.250000,0.250000,395,809.815000,809.833813,809.855000,395,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509073112052793344,2017-10-27 02:58:32.052793344,1960.000000,3018.962963,10200.000000,405,0.239330,0.239330,0.239330,405,0.250000,0.250000,0.250000,405,809.855000,809.872840,809.894000,405,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509075311076048896,2017-10-27 03:35:11.076048896,8040.000000,8915.110024,11200.000000,409,0.239330,0.239330,0.239330,409,0.250000,0.250000,0.250000,409,809.894000,809.952394,810.023000,409,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509077510099304448,2017-10-27 04:11:50.099304448,2880.000000,6363.951807,10880.000000,415,0.211970,0.225221,0.239330,415,0.250000,0.250000,0.250000,415,810.023000,810.080161,810.130000,415,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509079709122560000,2017-10-27 04:48:29.122560000,2280.000000,5655.626536,12920.000000,407,0.211970,0.211970,0.211970,407,0.250000,0.250000,0.250000,407,810.130000,810.171732,810.223000,407,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509081908145815552,2017-10-27 05:25:08.145815552,2280.000000,4657.281553,9000.000000,412,0.211970,0.211970,0.211970,412,0.250000,0.250000,0.250000,412,810.223000,810.251733,810.287000,412,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509084107169071104,2017-10-27 06:01:47.169071104,2160.000000,4519.038462,9160.000000,416,0.211970,0.211970,0.211970,416,0.250000,0.250000,0.250000,416,810.287000,810.321599,810.351000,416,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509086306192326656,2017-10-27 06:38:26.192326656,2280.000000,4466.210269,9080.000000,409,0.211970,0.211970,0.211970,409,0.250000,0.250000,0.250000,409,810.351000,810.391494,810.433000,409,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509088505215582208,2017-10-27 07:15:05.215582208,2200.000000,4355.845411,9400.000000,414,0.211970,0.211970,0.211970,414,0.250000,0.250000,0.250000,414,810.433000,810.459640,810.495000,414,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509090704238837760,2017-10-27 07:51:44.238837760,1920.000000,4053.592233,8520.000000,412,0.211970,0.211970,0.211970,412,0.250000,0.250000,0.250000,412,810.495000,810.524626,810.551000,412,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509092903262093312,2017-10-27 08:28:23.262093312,1840.000000,2756.574307,7200.000000,397,0.211970,0.211970,0.211970,397,0.250000,0.250000,0.250000,397,810.551000,810.578675,810.599000,397,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509095102285348864,2017-10-27 09:05:02.285348864,1760.000000,2598.181818,8840.000000,396,0.211970,0.211970,0.211970,396,0.250000,0.250000,0.250000,396,810.609000,810.623765,810.649000,396,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509097301308604416,2017-10-27 09:41:41.308604416,1720.000000,2713.600000,6880.000000,400,0.211970,0.211970,0.211970,400,0.250000,0.250000,0.250000,400,810.649000,810.665113,810.688000,400,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509099500331859968,2017-10-27 10:18:20.331859968,1720.000000,2751.859296,8320.000000,398,0.211970,0.211970,0.211970,398,0.250000,0.250000,0.250000,398,810.688000,810.707965,810.729000,398,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509101699355115520,2017-10-27 10:54:59.355115520,1800.000000,2693.865337,7880.000000,401,0.211970,0.211970,0.211970,401,0.250000,0.250000,0.250000,401,810.733000,810.748800,810.773000,401,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509103898378371072,2017-10-27 11:31:38.378371072,1800.000000,2573.501259,8400.000000,397,0.211970,0.211970,0.211970,397,0.250000,0.250000,0.250000,397,810.773000,810.787758,810.802000,397,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509106097401626624,2017-10-27 12:08:17.401626624,1720.000000,1923.564356,3440.000000,404,0.211970,0.211970,0.211970,404,0.250000,0.250000,0.250000,404,810.802000,810.827458,810.841000,404,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509108296424882176,2017-10-27 12:44:56.424882176,1760.000000,2593.233831,7400.000000,402,0.211970,0.211970,0.211970,402,0.250000,0.250000,0.250000,402,810.841000,810.864639,810.884000,402,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509110495448137728,2017-10-27 13:21:35.448137728,1800.000000,2652.871287,8840.000000,404,0.211970,0.211970,0.211970,404,0.250000,0.250000,0.250000,404,810.884000,810.897614,810.908000,404,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
